tumor,gt_top,encoded_top,intersection
tgm034_preop,"['5464', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '5958', '4126', '5024']","['5412', '5024', '4614', '5464', '5765', '4865', '5513', '4564', '5234', '4406', '5931', '5797', '4900', '5253', '5244']",['5024' '5464']
tgm035_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4082', '5958', '5206', '5767', '5771', '4087', '4702', '5815', '5243', '4535', '4873', '5677', '5619', '4137', '4896']",['4082' '4087' '4535' '4702' '5677' '5815' '5958']
tgm036_preop,"['5778', '5745', '5081', '5322', '4087', '4748', '4239', '4835', '5151', '5926', '5095', '4687', '5435', '4162', '4668']","['4105', '5466', '4975', '5745', '4406', '5081', '5778', '4316', '4900', '5053', '5095', '4687', '4387', '5462', '4330']",['4687' '5081' '5095' '5745' '5778']
tgm037_preop,"['4910', '4115', '5921', '4502', '5784', '4621', '4223', '4359', '4789', '4669', '4220', '5100', '4657', '5562', '4285']","['5562', '4910', '5783', '4115', '5784', '4093', '5921', '4223', '4502', '4581', '4657', '4611', '4621', '4580', '4789']",['4115' '4223' '4502' '4621' '4657' '4789' '4910' '5562' '5784' '5921']
tgm038_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4082', '5958', '5206', '5767', '5771', '4087', '4702', '5815', '5243', '4535', '4873', '5677', '5619', '4137', '4896']",['4082' '4087' '4535' '4702' '5677' '5815' '5958']
tgm039_preop,"['5854', '5628', '4569', '4444', '5602', '4424', '4312', '5721', '4031', '5904', '5227', '5968', '4545', '5505', '5406']","['5628', '4569', '5854', '5602', '4031', '4444', '4424', '5764', '5448', '5721', '4312', '5968', '5856', '4545', '5687']","['4031' '4312' '4424' '4444' '4545' '4569' '5602' '5628' '5721' '5854'
 '5968']"
tgm041_preop,"['4979', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4796', '4702', '5815', '4082', '4352', '4126']","['4979', '4352', '5021', '4796', '4217', '4087', '5032', '5563', '4968', '4822', '5069', '5967', '4919', '5112', '4738']",['4087' '4352' '4796' '4979']
tgm042_preop,"['4403', '4357', '4695', '4122', '4477', '5431', '4782', '4996', '4376', '4257', '4668', '4373', '5677', '5450', '5904']","['4403', '4695', '4357', '5197', '4477', '4376', '4389', '4257', '4122', '5406', '5992', '5431', '5059', '4939', '5044']",['4122' '4257' '4357' '4376' '4403' '4477' '4695' '5431']
tgm044_preop,"['4663', '4137', '4804', '4632', '5574', '5905', '5661', '4609', '4772', '5767', '4057', '4134', '4668', '4373', '4996']","['4804', '4986', '5661', '4663', '4632', '4488', '5323', '5071', '5731', '4956', '4137', '4818', '5379', '4609', '4230']",['4137' '4609' '4632' '4663' '4804' '5661']
tgm045_preop,"['4632', '4137', '5574', '4804', '4663', '5661', '5767', '5323', '5401', '5905', '5358', '4475', '4996', '4772', '5137']","['4632', '4488', '4986', '5661', '5574', '4804', '5595', '4137', '5071', '5323', '5379', '5358', '4956', '5167', '4663']",['4137' '4632' '4663' '4804' '5323' '5358' '5574' '5661']
tgm046_preop,"['5731', '4804', '5661', '4663', '5715', '4632', '4772', '4092', '4999', '4956', '4137', '4986', '5100', '5905', '4285']","['5731', '4804', '4986', '4663', '5661', '4956', '4249', '4488', '4818', '5379', '4071', '4772', '4999', '5715', '5318']",['4663' '4772' '4804' '4956' '4986' '4999' '5661' '5715' '5731']
tgm047_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['5095', '5435', '5745', '4406', '4687', '4900', '5778', '4087', '5797', '4748', '5912', '5466', '5036', '5081', '5024']",['4087']
tgm048_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4082', '5206', '5767', '5958', '5771', '4702', '5815', '5243', '4087', '4535', '4873', '5619', '4896', '4137', '5677']",['4082' '4087' '4535' '4702' '5677' '5815' '5958']
tgm049_preop,"['5640', '4741', '4159', '5589', '4933', '4297', '4848', '5842', '5482', '4976', '5844', '4087', '4477', '4668', '4373']","['4933', '5250', '5640', '4297', '5844', '4741', '5766', '5284', '4159', '5589', '4848', '5671', '5842', '5482', '5569']",['4159' '4297' '4741' '4848' '4933' '5482' '5589' '5640' '5842' '5844']
tgm050_preop,"['4996', '5767', '5401', '4668', '4373', '4134', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126']","['4996', '5683', '5401', '5755', '5688', '5137', '5767', '5012', '4066', '5323', '5142', '4293', '5713', '4134', '4527']",['4134' '4996' '5401' '5767']
tgm051_preop,"['5958', '4668', '4373', '4996', '5677', '4564', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535']","['4564', '5765', '4406', '5958', '5234', '5513', '4614', '4807', '5024', '5782', '5464', '5931', '5745', '5677', '4865']",['4564' '5677' '5958']
tgm052_preop,"['4477', '4695', '5197', '4403', '4122', '4376', '4741', '4257', '4668', '4373', '4996', '4782', '5677', '5450', '5904']","['4477', '5197', '4695', '5405', '4389', '4233', '4376', '4492', '4403', '4051', '4478', '4257', '4615', '4538', '4963']",['4257' '4376' '4403' '4477' '4695' '5197']
tgm053_preop,"['5905', '5370', '4137', '4057', '5661', '5545', '4804', '5071', '4632', '4663', '4430', '5034', '5323', '5450', '5997']","['5370', '5071', '5905', '5661', '5864', '4804', '5129', '5323', '5545', '4986', '4057', '4430', '4632', '4137', '5034']","['4057' '4137' '4430' '4632' '4804' '5034' '5071' '5323' '5370' '5545'
 '5661' '5905']"
tgm054_preop,"['5767', '4057', '5401', '5905', '4137', '4996', '5323', '5545', '4668', '4373', '5677', '5450', '5904', '5383', '4087']","['5323', '4057', '5905', '5129', '5661', '5864', '4293', '5545', '5137', '5370', '5401', '5071', '4804', '5767', '4986']",['4057' '5323' '5401' '5545' '5767' '5905']
tgm055_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4796', '4902', '4548', '4217', '5433', '5243', '4702', '5767', '5815', '5771', '5958', '4128', '5047', '4738', '5233']",['4702' '5815' '5958']
tgm056_preop,"['5958', '4564', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '4535']","['5958', '4564', '5765', '4406', '5234', '4807', '5024', '5513', '4614', '5677', '5745', '5782', '4082', '4087', '5464']",['4082' '4087' '4564' '5677' '5958']
tgm057_preop,"['4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535', '5337']","['4548', '4796', '5433', '5948', '4902', '4128', '4331', '4008', '4702', '4217', '5243', '5771', '5767', '5815', '5958']",['4702' '5815' '5958']
tgm058_preop,"['4057', '5767', '5997', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4137']","['4057', '5997', '5545', '4351', '5440', '5034', '5767', '5129', '5217', '5905', '5864', '5370', '5861', '5280', '4293']",['4057' '5767' '5997']
tgm059_preop,"['5412', '5244', '5902', '5464', '5797', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815']","['5412', '4865', '5234', '4875', '4900', '4614', '5797', '5464', '5193', '4658', '5024', '4406', '5779', '4315', '5253']",['5412' '5464' '5797']
tgm060_preop,"['4796', '5233', '5845', '4548', '4563', '4902', '5563', '5219', '4087', '4668', '4373', '4996', '5677', '5450', '5904']","['4563', '5233', '5845', '5395', '4796', '5788', '4548', '5249', '5219', '5702', '5187', '5028', '5730', '4166', '4653']",['4548' '4563' '4796' '5219' '5233' '5845']
tgm061_preop,"['5323', '5137', '5401', '4293', '4057', '5767', '4632', '5905', '5545', '5595', '4137', '5129', '5661', '5370', '5071']","['5323', '5129', '5595', '4293', '5137', '5864', '5440', '5071', '5661', '5861', '4057', '5545', '5370', '5055', '4986']",['4057' '4293' '5071' '5129' '5137' '5323' '5370' '5545' '5595' '5661']
tgm062_preop,"['5147', '4285', '4202', '4504', '4373', '5784', '4502', '5715', '4223', '5100', '4999', '4772', '4359', '4910', '4621']","['5147', '4285', '4504', '4202', '5784', '4581', '5715', '5653', '4999', '4223', '5575', '4502', '4071', '5318', '4016']",['4202' '4223' '4285' '4502' '4504' '4999' '5147' '5715' '5784']
tgm063_preop,"['5218', '4373', '5533', '4202', '4668', '4285', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082']","['5218', '4373', '5533', '5147', '4016', '4274', '4285', '5009', '5735', '5653', '4504', '5651', '5155', '5916', '4202']",['4202' '4285' '4373' '5218' '5533']
tgm064_preop,"['4968', '4087', '4465', '5808', '5563', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4702', '5815', '4082']","['4968', '4087', '4465', '5563', '5808', '4321', '4131', '5778', '4068', '5745', '5081', '5214', '4976', '4683', '4217']",['4087' '4465' '4968' '5563' '5808']
tgm065_preop,"['5508', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815', '4082', '4126', '5958', '4535']","['5619', '5508', '4988', '5206', '4082', '4873', '5815', '4702', '4535', '4511', '5771', '5275', '5243', '5958', '4896']",['4082' '4535' '4702' '5508' '5815' '5958']
tgm066_preop,"['5464', '5024', '4614', '5513', '5765', '4668', '4373', '4996', '5677', '4099', '5450', '5904', '5383', '4087', '4702']","['5464', '5024', '4614', '4865', '4595', '5164', '4143', '5513', '5765', '4711', '5931', '4099', '5412', '5500', '5712']",['4099' '4614' '5024' '5464' '5513' '5765']
tgm067_preop,"['4984', '4609', '4230', '5105', '4507', '4134', '5574', '4056', '4789', '4476', '4663', '4657', '4814', '5100', '4017']","['4984', '4609', '4818', '4230', '4507', '4814', '4056', '5105', '4657', '4663', '5230', '4488', '4093', '4193', '4476']",['4056' '4230' '4476' '4507' '4609' '4657' '4663' '4814' '4984' '5105']
tgm068_preop,"['4312', '5363', '5505', '4126', '4323', '5904', '4608', '5694', '4290', '5628', '4876', '5227', '4782', '5039', '4896']","['4312', '4323', '5363', '5505', '4126', '5628', '5694', '5741', '5904', '4608', '4823', '5874', '4850', '5320', '4392']",['4126' '4312' '4323' '4608' '5363' '5505' '5628' '5694' '5904']
tgm071_preop,"['5233', '4548', '4796', '5845', '4902', '4668', '4373', '4996', '5677', '5450', '5904', '5383', '4087', '4702', '5815']","['5845', '5233', '5219', '4548', '5187', '5702', '4796', '4472', '4902', '5768', '5788', '5520', '4725', '4563', '5395']",['4548' '4796' '4902' '5233' '5845']
